filename,width,height,class,xmin,ymin,xmax,ymax
148269246_3650105938422073_232258935701890484_n_cropped_jpg.rf.ff1ea9c6c1ed63d217a12279bf606d42.jpg,640,640,spaghetti,0,508,56,595
148269246_3650105938422073_232258935701890484_n_cropped_jpg.rf.ff1ea9c6c1ed63d217a12279bf606d42.jpg,640,640,spaghetti,69,142,209,258
148269246_3650105938422073_232258935701890484_n_cropped_jpg.rf.ff1ea9c6c1ed63d217a12279bf606d42.jpg,640,640,spaghetti,30,70,215,126
148269246_3650105938422073_232258935701890484_n_cropped_jpg.rf.ff1ea9c6c1ed63d217a12279bf606d42.jpg,640,640,spaghetti,212,89,348,228
3D-printer-spaghetti_jpg.rf.4f1c46254f6a2ebe6016c2faf7bfd58a.jpg,640,640,spaghetti,264,117,594,531
spaghetti_60_jpg.rf.5563ffd7ea435742d2b6240e7d04152b.jpg,640,640,spaghetti,257,154,391,360
336046561_757973075844621_8112975291665890616_n_cropped_jpg.rf.5081369b13418f2ef07f29375715a2e4.jpg,640,640,spaghetti,349,119,632,498
336046561_757973075844621_8112975291665890616_n_cropped_jpg.rf.5081369b13418f2ef07f29375715a2e4.jpg,640,640,spaghetti,351,487,473,596
336046561_757973075844621_8112975291665890616_n_cropped_jpg.rf.5081369b13418f2ef07f29375715a2e4.jpg,640,640,spaghetti,224,264,344,421
336046561_757973075844621_8112975291665890616_n_cropped_jpg.rf.5081369b13418f2ef07f29375715a2e4.jpg,640,640,spaghetti,329,87,518,209
336046561_757973075844621_8112975291665890616_n_cropped_jpg.rf.5081369b13418f2ef07f29375715a2e4.jpg,640,640,spaghetti,0,71,118,349
336046561_757973075844621_8112975291665890616_n_cropped_jpg.rf.5081369b13418f2ef07f29375715a2e4.jpg,640,640,spaghetti,67,296,231,462
336046561_757973075844621_8112975291665890616_n_cropped_jpg.rf.5081369b13418f2ef07f29375715a2e4.jpg,640,640,spaghetti,129,533,238,619
336090828_939113523935894_857057614776083733_n_cropped_jpg.rf.50bacf2ffadff748f10e9ec1b5a1c58b.jpg,640,640,spaghetti,151,80,267,204
336090828_939113523935894_857057614776083733_n_cropped_jpg.rf.50bacf2ffadff748f10e9ec1b5a1c58b.jpg,640,640,spaghetti,125,209,243,291
336090828_939113523935894_857057614776083733_n_cropped_jpg.rf.50bacf2ffadff748f10e9ec1b5a1c58b.jpg,640,640,spaghetti,80,285,217,395
336090828_939113523935894_857057614776083733_n_cropped_jpg.rf.50bacf2ffadff748f10e9ec1b5a1c58b.jpg,640,640,spaghetti,31,327,161,478
336090828_939113523935894_857057614776083733_n_cropped_jpg.rf.50bacf2ffadff748f10e9ec1b5a1c58b.jpg,640,640,spaghetti,280,337,437,483
336090828_939113523935894_857057614776083733_n_cropped_jpg.rf.50bacf2ffadff748f10e9ec1b5a1c58b.jpg,640,640,spaghetti,307,471,418,619
336090828_939113523935894_857057614776083733_n_cropped_jpg.rf.50bacf2ffadff748f10e9ec1b5a1c58b.jpg,640,640,spaghetti,364,596,454,640
336090828_939113523935894_857057614776083733_n_cropped_jpg.rf.50bacf2ffadff748f10e9ec1b5a1c58b.jpg,640,640,spaghetti,61,484,152,561
336090828_939113523935894_857057614776083733_n_cropped_jpg.rf.50bacf2ffadff748f10e9ec1b5a1c58b.jpg,640,640,spaghetti,422,270,538,378
336090828_939113523935894_857057614776083733_n_cropped_jpg.rf.50bacf2ffadff748f10e9ec1b5a1c58b.jpg,640,640,spaghetti,484,61,617,168
336090828_939113523935894_857057614776083733_n_cropped_jpg.rf.50bacf2ffadff748f10e9ec1b5a1c58b.jpg,640,640,spaghetti,403,149,500,246
336090828_939113523935894_857057614776083733_n_cropped_jpg.rf.50bacf2ffadff748f10e9ec1b5a1c58b.jpg,640,640,spaghetti,433,411,510,516
imag-189-_jpg.rf.4db4be8c8db9e9cf9ac4a6350e2672ab.jpg,640,640,spaghetti,332,188,390,268
imag-189-_jpg.rf.4db4be8c8db9e9cf9ac4a6350e2672ab.jpg,640,640,spaghetti,154,211,258,355
imag-189-_jpg.rf.4db4be8c8db9e9cf9ac4a6350e2672ab.jpg,640,640,spaghetti,58,478,169,531
imag-143-_jpg.rf.4e47adb13612d825aa0a00e232ed6961.jpg,640,640,spaghetti,356,226,403,274
imag-174-_jpg.rf.53156306277dd0ba72aa9fd9181506de.jpg,640,640,spaghetti,116,217,493,562
FR6TjwxXIAAIkLa_jpg.rf.55a1bc46152a4e82a1baa85749e0a129.jpg,640,640,spaghetti,100,307,244,607
FR6TjwxXIAAIkLa_jpg.rf.55a1bc46152a4e82a1baa85749e0a129.jpg,640,640,spaghetti,210,480,451,640
FR6TjwxXIAAIkLa_jpg.rf.55a1bc46152a4e82a1baa85749e0a129.jpg,640,640,spaghetti,225,243,506,528
imag-172-_jpg.rf.54054c8ff8821698125176cbdb160a2b.jpg,640,640,spaghetti,226,359,489,485
imag-36-_jpg.rf.5179b7407c146ae6b7e619e762960f80.jpg,640,640,spaghetti,157,383,351,592
imag-36-_jpg.rf.5179b7407c146ae6b7e619e762960f80.jpg,640,640,spaghetti,420,518,463,640
imag-36-_jpg.rf.5179b7407c146ae6b7e619e762960f80.jpg,640,640,spaghetti,433,419,481,504
386t2x7azed91_cropped_jpg.rf.4e01ffa045f5d7b227a47881fa4419d8.jpg,640,640,spaghetti,269,334,454,491
386t2x7azed91_cropped_jpg.rf.4e01ffa045f5d7b227a47881fa4419d8.jpg,640,640,spaghetti,143,312,257,397
386t2x7azed91_cropped_jpg.rf.4e01ffa045f5d7b227a47881fa4419d8.jpg,640,640,spaghetti,60,106,167,253
386t2x7azed91_cropped_jpg.rf.4e01ffa045f5d7b227a47881fa4419d8.jpg,640,640,spaghetti,180,86,296,201
386t2x7azed91_cropped_jpg.rf.4e01ffa045f5d7b227a47881fa4419d8.jpg,640,640,spaghetti,126,9,218,80
386t2x7azed91_cropped_jpg.rf.4e01ffa045f5d7b227a47881fa4419d8.jpg,640,640,spaghetti,321,120,470,251
386t2x7azed91_cropped_jpg.rf.4e01ffa045f5d7b227a47881fa4419d8.jpg,640,640,spaghetti,222,183,319,299
386t2x7azed91_cropped_jpg.rf.4e01ffa045f5d7b227a47881fa4419d8.jpg,640,640,spaghetti,336,240,458,339
spaghetti_33_jpg.rf.567e0dd3fa688b69d39513b820979676.jpg,640,640,spaghetti,26,72,620,571
spaghetti_75_jpg.rf.4d5e1ee65d30d256cb00eeb309c0ef28.jpg,640,640,spaghetti,61,165,484,494
imag-160-_jpg.rf.50ee129fabfec7cea48aa7ed59e1693f.jpg,640,640,spaghetti,328,255,399,480
2e5e0vjonff81_cropped_cropped_jpg.rf.51a1523eabe39f886f1549aa132261fc.jpg,640,640,spaghetti,167,224,325,425
2e5e0vjonff81_cropped_cropped_jpg.rf.51a1523eabe39f886f1549aa132261fc.jpg,640,640,spaghetti,78,295,177,419
2e5e0vjonff81_cropped_cropped_jpg.rf.51a1523eabe39f886f1549aa132261fc.jpg,640,640,spaghetti,176,401,291,471
2e5e0vjonff81_cropped_cropped_jpg.rf.51a1523eabe39f886f1549aa132261fc.jpg,640,640,spaghetti,402,238,483,357
2e5e0vjonff81_cropped_cropped_jpg.rf.51a1523eabe39f886f1549aa132261fc.jpg,640,640,spaghetti,188,125,312,229
2e5e0vjonff81_cropped_cropped_jpg.rf.51a1523eabe39f886f1549aa132261fc.jpg,640,640,spaghetti,250,74,309,136
2e5e0vjonff81_cropped_cropped_jpg.rf.51a1523eabe39f886f1549aa132261fc.jpg,640,640,spaghetti,103,232,195,304
2e5e0vjonff81_cropped_cropped_jpg.rf.51a1523eabe39f886f1549aa132261fc.jpg,640,640,spaghetti,518,345,601,427
ff0qhi04fwea1_cropped_jpg.rf.5509592dc3adec413fadb7110af8f774.jpg,640,640,spaghetti,245,125,376,224
ff0qhi04fwea1_cropped_jpg.rf.5509592dc3adec413fadb7110af8f774.jpg,640,640,spaghetti,279,219,386,277
ff0qhi04fwea1_cropped_jpg.rf.5509592dc3adec413fadb7110af8f774.jpg,640,640,spaghetti,427,322,491,414
ff0qhi04fwea1_cropped_jpg.rf.5509592dc3adec413fadb7110af8f774.jpg,640,640,spaghetti,496,334,559,424
ff0qhi04fwea1_cropped_jpg.rf.5509592dc3adec413fadb7110af8f774.jpg,640,640,spaghetti,486,204,546,286
ff0qhi04fwea1_cropped_jpg.rf.5509592dc3adec413fadb7110af8f774.jpg,640,640,spaghetti,394,194,465,260
ff0qhi04fwea1_cropped_jpg.rf.5509592dc3adec413fadb7110af8f774.jpg,640,640,spaghetti,378,264,456,312
ff0qhi04fwea1_cropped_jpg.rf.5509592dc3adec413fadb7110af8f774.jpg,640,640,spaghetti,381,145,456,202
ff0qhi04fwea1_cropped_jpg.rf.5509592dc3adec413fadb7110af8f774.jpg,640,640,spaghetti,378,427,424,487
ff0qhi04fwea1_cropped_jpg.rf.5509592dc3adec413fadb7110af8f774.jpg,640,640,spaghetti,191,99,243,169
imag-127-_jpg.rf.50903a6e719ffd313d6fce84a1e0ca06.jpg,640,640,spaghetti,424,388,515,425
spaghetti_19_jpg.rf.52fa5dbb65031aa9b5ed6b9863d41e0a.jpg,640,640,spaghetti,152,113,442,414
imag-137-_jpg.rf.4f460354b5798ec52195b9517cf42eba.jpg,640,640,spaghetti,139,422,239,610
imag-137-_jpg.rf.4f460354b5798ec52195b9517cf42eba.jpg,640,640,spaghetti,229,95,394,281
imag-137-_jpg.rf.4f460354b5798ec52195b9517cf42eba.jpg,640,640,spaghetti,369,518,463,594
imag-137-_jpg.rf.4f460354b5798ec52195b9517cf42eba.jpg,640,640,spaghetti,421,210,477,256
spaghetti_68_jpg.rf.51b057c2e5f0470f251f143683039765.jpg,640,640,spaghetti,13,15,613,582
spaghetti_111_jpg.rf.4db247c3c464fcedbe9512e6ef2fe460.jpg,640,640,spaghetti,182,188,570,373
spaghetti_81_jpg.rf.53834f7d83a14b03e5eccb0156f31f36.jpg,640,640,spaghetti,84,88,325,320
spaghetti_81_jpg.rf.53834f7d83a14b03e5eccb0156f31f36.jpg,640,640,spaghetti,304,347,454,522
spaghetti_81_jpg.rf.53834f7d83a14b03e5eccb0156f31f36.jpg,640,640,spaghetti,390,214,509,353
spaghetti_81_jpg.rf.53834f7d83a14b03e5eccb0156f31f36.jpg,640,640,spaghetti,451,382,548,526
b02cuwaimkpa1_jpg.rf.52fedd0f81ff592954cda0eaaa62a810.jpg,640,640,spaghetti,24,353,213,562
b02cuwaimkpa1_jpg.rf.52fedd0f81ff592954cda0eaaa62a810.jpg,640,640,spaghetti,111,164,334,346
b02cuwaimkpa1_jpg.rf.52fedd0f81ff592954cda0eaaa62a810.jpg,640,640,spaghetti,0,1,239,170
b02cuwaimkpa1_jpg.rf.52fedd0f81ff592954cda0eaaa62a810.jpg,640,640,spaghetti,481,434,581,517
b02cuwaimkpa1_jpg.rf.52fedd0f81ff592954cda0eaaa62a810.jpg,640,640,spaghetti,471,241,610,394
b02cuwaimkpa1_jpg.rf.52fedd0f81ff592954cda0eaaa62a810.jpg,640,640,spaghetti,374,207,456,318
b02cuwaimkpa1_jpg.rf.52fedd0f81ff592954cda0eaaa62a810.jpg,640,640,spaghetti,210,351,298,446
imag-20-_jpg.rf.4ed3bf54128ab13abac61af1b88ae38c.jpg,640,640,spaghetti,285,260,368,442
imag-16-_jpg.rf.56aeae64216af8188e7e60aef2c22072.jpg,640,640,spaghetti,294,534,313,547
imag-16-_jpg.rf.56aeae64216af8188e7e60aef2c22072.jpg,640,640,spaghetti,277,449,346,503
imag-16-_jpg.rf.56aeae64216af8188e7e60aef2c22072.jpg,640,640,spaghetti,306,262,319,270
spaghetti_67_jpg.rf.525b4ff4ccfd7c54652d268c4c78a5bb.jpg,640,640,spaghetti,174,3,603,359
spaghetti_67_jpg.rf.525b4ff4ccfd7c54652d268c4c78a5bb.jpg,640,640,spaghetti,33,330,187,621
spaghetti_67_jpg.rf.525b4ff4ccfd7c54652d268c4c78a5bb.jpg,640,640,spaghetti,227,483,387,621
spaghetti_67_jpg.rf.525b4ff4ccfd7c54652d268c4c78a5bb.jpg,640,640,spaghetti,435,330,528,505
spaghetti_4_jpg.rf.56baafa2f346dcee63c3d542f973aecb.jpg,640,640,spaghetti,261,58,440,227
imag-137-_jpg.rf.5775f9bbb2902e33dd7b845d473dc828.jpg,640,640,spaghetti,31,401,219,501
imag-137-_jpg.rf.5775f9bbb2902e33dd7b845d473dc828.jpg,640,640,spaghetti,360,247,546,412
imag-137-_jpg.rf.5775f9bbb2902e33dd7b845d473dc828.jpg,640,640,spaghetti,47,178,123,272
imag-137-_jpg.rf.5775f9bbb2902e33dd7b845d473dc828.jpg,640,640,spaghetti,385,164,431,219
315560526_10158414561981627_8955722176941152463_n_cropped_jpg.rf.5777a44e195016a9a82db14643791de6.jpg,640,640,spaghetti,473,236,556,367
315560526_10158414561981627_8955722176941152463_n_cropped_jpg.rf.5777a44e195016a9a82db14643791de6.jpg,640,640,spaghetti,533,222,601,296
315560526_10158414561981627_8955722176941152463_n_cropped_jpg.rf.5777a44e195016a9a82db14643791de6.jpg,640,640,spaghetti,443,415,564,613
315560526_10158414561981627_8955722176941152463_n_cropped_jpg.rf.5777a44e195016a9a82db14643791de6.jpg,640,640,spaghetti,449,589,512,640
315560526_10158414561981627_8955722176941152463_n_cropped_jpg.rf.5777a44e195016a9a82db14643791de6.jpg,640,640,spaghetti,326,75,409,176
315560526_10158414561981627_8955722176941152463_n_cropped_jpg.rf.5777a44e195016a9a82db14643791de6.jpg,640,640,spaghetti,485,157,534,232
315560526_10158414561981627_8955722176941152463_n_cropped_jpg.rf.5777a44e195016a9a82db14643791de6.jpg,640,640,spaghetti,401,225,461,312
315560526_10158414561981627_8955722176941152463_n_cropped_jpg.rf.5777a44e195016a9a82db14643791de6.jpg,640,640,spaghetti,346,173,410,256
315560526_10158414561981627_8955722176941152463_n_cropped_jpg.rf.5777a44e195016a9a82db14643791de6.jpg,640,640,spaghetti,202,74,255,140
315560526_10158414561981627_8955722176941152463_n_cropped_jpg.rf.5777a44e195016a9a82db14643791de6.jpg,640,640,spaghetti,405,77,464,184
spaghetti_6_jpg.rf.57891411ccf9bb56e7bbbe9125087e5a.jpg,640,640,spaghetti,247,99,640,543
imag-14-_jpg.rf.57125f845c4c471cd83ce4c92db18ca2.jpg,640,640,spaghetti,139,286,487,480
imag-14-_jpg.rf.57125f845c4c471cd83ce4c92db18ca2.jpg,640,640,spaghetti,143,481,320,569
hgobj6m6lpha1_cropped_jpg.rf.58eb380bdf038818d4c415b24f8b9186.jpg,640,640,spaghetti,180,420,382,567
hgobj6m6lpha1_cropped_jpg.rf.58eb380bdf038818d4c415b24f8b9186.jpg,640,640,spaghetti,457,310,575,413
hgobj6m6lpha1_cropped_jpg.rf.58eb380bdf038818d4c415b24f8b9186.jpg,640,640,spaghetti,269,369,393,438
hgobj6m6lpha1_cropped_jpg.rf.58eb380bdf038818d4c415b24f8b9186.jpg,640,640,spaghetti,279,31,385,191
hgobj6m6lpha1_cropped_jpg.rf.58eb380bdf038818d4c415b24f8b9186.jpg,640,640,spaghetti,40,381,175,527
hgobj6m6lpha1_cropped_jpg.rf.58eb380bdf038818d4c415b24f8b9186.jpg,640,640,spaghetti,382,427,457,534
hgobj6m6lpha1_cropped_jpg.rf.58eb380bdf038818d4c415b24f8b9186.jpg,640,640,spaghetti,361,226,443,291
hgobj6m6lpha1_cropped_jpg.rf.58eb380bdf038818d4c415b24f8b9186.jpg,640,640,spaghetti,249,284,345,369
hgobj6m6lpha1_cropped_jpg.rf.58eb380bdf038818d4c415b24f8b9186.jpg,640,640,spaghetti,8,179,205,355
hgobj6m6lpha1_cropped_jpg.rf.58eb380bdf038818d4c415b24f8b9186.jpg,640,640,spaghetti,158,129,345,277
3wh0cgwdsis81_cropped_cropped_jpg.rf.57d5d155d47b1e33a65dcc2803b95db4.jpg,640,640,spaghetti,227,73,377,199
3wh0cgwdsis81_cropped_cropped_jpg.rf.57d5d155d47b1e33a65dcc2803b95db4.jpg,640,640,spaghetti,373,48,464,172
3wh0cgwdsis81_cropped_cropped_jpg.rf.57d5d155d47b1e33a65dcc2803b95db4.jpg,640,640,spaghetti,300,172,447,268
spaghetti_17_jpg.rf.5bdba66187c9f08de5d95fc0ebe98867.jpg,640,640,spaghetti,244,177,392,341
spaghetti_17_jpg.rf.5bdba66187c9f08de5d95fc0ebe98867.jpg,640,640,spaghetti,381,400,506,563
spaghetti_17_jpg.rf.5bdba66187c9f08de5d95fc0ebe98867.jpg,640,640,spaghetti,84,387,247,554
spaghetti_17_jpg.rf.5bdba66187c9f08de5d95fc0ebe98867.jpg,640,640,spaghetti,146,276,227,388
270651994_645223106909789_3171208213911292293_n_jpg.rf.5bf07867f344e10425ca50b51c5173f3.jpg,640,640,spaghetti,178,159,458,333
270651994_645223106909789_3171208213911292293_n_jpg.rf.5bf07867f344e10425ca50b51c5173f3.jpg,640,640,spaghetti,179,336,296,602
270651994_645223106909789_3171208213911292293_n_jpg.rf.5bf07867f344e10425ca50b51c5173f3.jpg,640,640,spaghetti,382,548,560,619
335536666_595308922205838_3070250205042394525_n_cropped_jpg.rf.590a2784439b49d1996d8cdf08ed1a15.jpg,640,640,spaghetti,338,118,623,361
335536666_595308922205838_3070250205042394525_n_cropped_jpg.rf.590a2784439b49d1996d8cdf08ed1a15.jpg,640,640,spaghetti,251,356,558,498
335536666_595308922205838_3070250205042394525_n_cropped_jpg.rf.590a2784439b49d1996d8cdf08ed1a15.jpg,640,640,spaghetti,112,285,267,505
335536666_595308922205838_3070250205042394525_n_cropped_jpg.rf.590a2784439b49d1996d8cdf08ed1a15.jpg,640,640,spaghetti,35,114,184,302
335536666_595308922205838_3070250205042394525_n_cropped_jpg.rf.590a2784439b49d1996d8cdf08ed1a15.jpg,640,640,spaghetti,40,304,116,412
335536666_595308922205838_3070250205042394525_n_cropped_jpg.rf.590a2784439b49d1996d8cdf08ed1a15.jpg,640,640,spaghetti,185,90,329,242
335536666_595308922205838_3070250205042394525_n_cropped_jpg.rf.590a2784439b49d1996d8cdf08ed1a15.jpg,640,640,spaghetti,157,15,442,126
spaghetti_73_jpg.rf.5c6d77c9cee2ba4df4e3052c8e9ecdc3.jpg,640,640,spaghetti,37,60,238,348
spaghetti_73_jpg.rf.5c6d77c9cee2ba4df4e3052c8e9ecdc3.jpg,640,640,spaghetti,257,162,483,450
spaghetti_73_jpg.rf.5c6d77c9cee2ba4df4e3052c8e9ecdc3.jpg,640,640,spaghetti,494,232,640,578
spaghetti_73_jpg.rf.5c6d77c9cee2ba4df4e3052c8e9ecdc3.jpg,640,640,spaghetti,35,346,166,504
338018514_1882728118730274_1558057468904242666_n_jpg.rf.5c1a368a7877deb37307cda0ec40ab30.jpg,640,640,spaghetti,65,340,245,496
338018514_1882728118730274_1558057468904242666_n_jpg.rf.5c1a368a7877deb37307cda0ec40ab30.jpg,640,640,spaghetti,245,313,389,493
338018514_1882728118730274_1558057468904242666_n_jpg.rf.5c1a368a7877deb37307cda0ec40ab30.jpg,640,640,spaghetti,158,480,216,547
338018514_1882728118730274_1558057468904242666_n_jpg.rf.5c1a368a7877deb37307cda0ec40ab30.jpg,640,640,spaghetti,238,477,328,530
338018514_1882728118730274_1558057468904242666_n_jpg.rf.5c1a368a7877deb37307cda0ec40ab30.jpg,640,640,spaghetti,79,207,231,346
338018514_1882728118730274_1558057468904242666_n_jpg.rf.5c1a368a7877deb37307cda0ec40ab30.jpg,640,640,spaghetti,80,156,297,236
338018514_1882728118730274_1558057468904242666_n_jpg.rf.5c1a368a7877deb37307cda0ec40ab30.jpg,640,640,spaghetti,247,219,367,322
338018514_1882728118730274_1558057468904242666_n_jpg.rf.5c1a368a7877deb37307cda0ec40ab30.jpg,640,640,spaghetti,395,232,466,392
338018514_1882728118730274_1558057468904242666_n_jpg.rf.5c1a368a7877deb37307cda0ec40ab30.jpg,640,640,spaghetti,310,150,407,241
2e5e0vjonff81_cropped_cropped_jpg.rf.5c6fcc345c2245aa2723e63dedeeb2aa.jpg,640,640,spaghetti,303,265,466,450
2e5e0vjonff81_cropped_cropped_jpg.rf.5c6fcc345c2245aa2723e63dedeeb2aa.jpg,640,640,spaghetti,451,320,553,433
2e5e0vjonff81_cropped_cropped_jpg.rf.5c6fcc345c2245aa2723e63dedeeb2aa.jpg,640,640,spaghetti,336,439,452,496
2e5e0vjonff81_cropped_cropped_jpg.rf.5c6fcc345c2245aa2723e63dedeeb2aa.jpg,640,640,spaghetti,146,297,230,408
2e5e0vjonff81_cropped_cropped_jpg.rf.5c6fcc345c2245aa2723e63dedeeb2aa.jpg,640,640,spaghetti,321,166,448,256
2e5e0vjonff81_cropped_cropped_jpg.rf.5c6fcc345c2245aa2723e63dedeeb2aa.jpg,640,640,spaghetti,327,115,387,171
2e5e0vjonff81_cropped_cropped_jpg.rf.5c6fcc345c2245aa2723e63dedeeb2aa.jpg,640,640,spaghetti,436,259,530,321
2e5e0vjonff81_cropped_cropped_jpg.rf.5c6fcc345c2245aa2723e63dedeeb2aa.jpg,640,640,spaghetti,25,417,110,490
336537887_1092477294879873_2313502771965923979_n_cropped_jpg.rf.5cc79dc3a4664faa0d919cf71b5b28fe.jpg,640,640,spaghetti,531,282,595,355
336537887_1092477294879873_2313502771965923979_n_cropped_jpg.rf.5cc79dc3a4664faa0d919cf71b5b28fe.jpg,640,640,spaghetti,531,229,591,290
336537887_1092477294879873_2313502771965923979_n_cropped_jpg.rf.5cc79dc3a4664faa0d919cf71b5b28fe.jpg,640,640,spaghetti,514,154,573,229
333193713_896163901527811_5668953541213023140_n_cropped_jpg.rf.5d6b70840f41a017e4ceb69f6c2f6475.jpg,640,640,spaghetti,171,463,286,594
333193713_896163901527811_5668953541213023140_n_cropped_jpg.rf.5d6b70840f41a017e4ceb69f6c2f6475.jpg,640,640,spaghetti,118,430,195,521
333193713_896163901527811_5668953541213023140_n_cropped_jpg.rf.5d6b70840f41a017e4ceb69f6c2f6475.jpg,640,640,spaghetti,89,384,161,463
333193713_896163901527811_5668953541213023140_n_cropped_jpg.rf.5d6b70840f41a017e4ceb69f6c2f6475.jpg,640,640,spaghetti,227,415,296,468
333193713_896163901527811_5668953541213023140_n_cropped_jpg.rf.5d6b70840f41a017e4ceb69f6c2f6475.jpg,640,640,spaghetti,308,388,357,443
333193713_896163901527811_5668953541213023140_n_cropped_jpg.rf.5d6b70840f41a017e4ceb69f6c2f6475.jpg,640,640,spaghetti,338,227,409,317
333193713_896163901527811_5668953541213023140_n_cropped_jpg.rf.5d6b70840f41a017e4ceb69f6c2f6475.jpg,640,640,spaghetti,344,90,445,222
spaghetti_113_jpg.rf.5be4de55be76f340c8c57b926cb9cb68.jpg,640,640,spaghetti,166,45,622,426
336046561_757973075844621_8112975291665890616_n_cropped_jpg.rf.5d6f5d9f11525ee4872e1951fdc6ef22.jpg,640,640,spaghetti,381,182,640,535
336046561_757973075844621_8112975291665890616_n_cropped_jpg.rf.5d6f5d9f11525ee4872e1951fdc6ef22.jpg,640,640,spaghetti,406,537,529,634
336046561_757973075844621_8112975291665890616_n_cropped_jpg.rf.5d6f5d9f11525ee4872e1951fdc6ef22.jpg,640,640,spaghetti,258,300,380,446
336046561_757973075844621_8112975291665890616_n_cropped_jpg.rf.5d6f5d9f11525ee4872e1951fdc6ef22.jpg,640,640,spaghetti,347,139,537,242
336046561_757973075844621_8112975291665890616_n_cropped_jpg.rf.5d6f5d9f11525ee4872e1951fdc6ef22.jpg,640,640,spaghetti,8,83,140,349
336046561_757973075844621_8112975291665890616_n_cropped_jpg.rf.5d6f5d9f11525ee4872e1951fdc6ef22.jpg,640,640,spaghetti,103,320,269,471
336046561_757973075844621_8112975291665890616_n_cropped_jpg.rf.5d6f5d9f11525ee4872e1951fdc6ef22.jpg,640,640,spaghetti,184,559,294,635
goq68oyddrw91_cropped_jpg.rf.5db9cf0a3901a9083a716bc3bc3df97e.jpg,640,640,spaghetti,113,384,207,473
goq68oyddrw91_cropped_jpg.rf.5db9cf0a3901a9083a716bc3bc3df97e.jpg,640,640,spaghetti,88,43,270,366
goq68oyddrw91_cropped_jpg.rf.5db9cf0a3901a9083a716bc3bc3df97e.jpg,640,640,spaghetti,161,0,247,58
goq68oyddrw91_cropped_jpg.rf.5db9cf0a3901a9083a716bc3bc3df97e.jpg,640,640,spaghetti,252,52,362,205
goq68oyddrw91_cropped_jpg.rf.5db9cf0a3901a9083a716bc3bc3df97e.jpg,640,640,spaghetti,260,199,356,299
goq68oyddrw91_cropped_jpg.rf.5db9cf0a3901a9083a716bc3bc3df97e.jpg,640,640,spaghetti,331,218,403,331
goq68oyddrw91_cropped_jpg.rf.5db9cf0a3901a9083a716bc3bc3df97e.jpg,640,640,spaghetti,346,122,493,202
goq68oyddrw91_cropped_jpg.rf.5db9cf0a3901a9083a716bc3bc3df97e.jpg,640,640,spaghetti,398,182,469,277
goq68oyddrw91_cropped_jpg.rf.5db9cf0a3901a9083a716bc3bc3df97e.jpg,640,640,spaghetti,459,284,528,379
goq68oyddrw91_cropped_jpg.rf.5db9cf0a3901a9083a716bc3bc3df97e.jpg,640,640,spaghetti,606,461,640,522
1eck6nhkygo71_jpg.rf.5d29bc9544bbcfe1c3adc2868d848036.jpg,640,640,spaghetti,264,282,430,454
1eck6nhkygo71_jpg.rf.5d29bc9544bbcfe1c3adc2868d848036.jpg,640,640,spaghetti,207,414,322,532
1eck6nhkygo71_jpg.rf.5d29bc9544bbcfe1c3adc2868d848036.jpg,640,640,spaghetti,104,242,216,451
1eck6nhkygo71_jpg.rf.5d29bc9544bbcfe1c3adc2868d848036.jpg,640,640,spaghetti,169,133,335,262
imag-20-_jpg.rf.5ea0b6fc01cd2df2046c7e8506280bad.jpg,640,640,spaghetti,199,273,380,356
386t2x7azed91_cropped_jpg.rf.6094c58d1ec9115c29fd0e7c8a0ff7b3.jpg,640,640,spaghetti,348,209,515,413
386t2x7azed91_cropped_jpg.rf.6094c58d1ec9115c29fd0e7c8a0ff7b3.jpg,640,640,spaghetti,319,94,410,219
386t2x7azed91_cropped_jpg.rf.6094c58d1ec9115c29fd0e7c8a0ff7b3.jpg,640,640,spaghetti,109,29,261,154
386t2x7azed91_cropped_jpg.rf.6094c58d1ec9115c29fd0e7c8a0ff7b3.jpg,640,640,spaghetti,95,156,216,286
386t2x7azed91_cropped_jpg.rf.6094c58d1ec9115c29fd0e7c8a0ff7b3.jpg,640,640,spaghetti,16,116,91,217
386t2x7azed91_cropped_jpg.rf.6094c58d1ec9115c29fd0e7c8a0ff7b3.jpg,640,640,spaghetti,136,290,275,455
386t2x7azed91_cropped_jpg.rf.6094c58d1ec9115c29fd0e7c8a0ff7b3.jpg,640,640,spaghetti,195,186,316,297
386t2x7azed91_cropped_jpg.rf.6094c58d1ec9115c29fd0e7c8a0ff7b3.jpg,640,640,spaghetti,257,295,362,429
386t2x7azed91_cropped_jpg.rf.60bd2c54f53bccc6efdd43eb841bd532.jpg,640,640,spaghetti,306,281,473,470
386t2x7azed91_cropped_jpg.rf.60bd2c54f53bccc6efdd43eb841bd532.jpg,640,640,spaghetti,296,154,387,270
386t2x7azed91_cropped_jpg.rf.60bd2c54f53bccc6efdd43eb841bd532.jpg,640,640,spaghetti,96,64,248,174
386t2x7azed91_cropped_jpg.rf.60bd2c54f53bccc6efdd43eb841bd532.jpg,640,640,spaghetti,67,184,188,302
386t2x7azed91_cropped_jpg.rf.60bd2c54f53bccc6efdd43eb841bd532.jpg,640,640,spaghetti,0,127,71,221
386t2x7azed91_cropped_jpg.rf.60bd2c54f53bccc6efdd43eb841bd532.jpg,640,640,spaghetti,90,326,229,478
386t2x7azed91_cropped_jpg.rf.60bd2c54f53bccc6efdd43eb841bd532.jpg,640,640,spaghetti,163,230,284,329
